filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,10296870,"{}",35,0,"{""name"":""rect"",""x"":1613,""y"":1281,""width"":18,""height"":19}","{}"
model_highres_0_normalized.png,10296870,"{}",35,1,"{""name"":""rect"",""x"":821,""y"":1345,""width"":15,""height"":24}","{}"
model_highres_0_normalized.png,10296870,"{}",35,2,"{""name"":""rect"",""x"":600,""y"":1208,""width"":17,""height"":18}","{}"
model_highres_0_normalized.png,10296870,"{}",35,3,"{""name"":""rect"",""x"":791,""y"":1392,""width"":20,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,4,"{""name"":""rect"",""x"":554,""y"":1521,""width"":21,""height"":17}","{}"
model_highres_0_normalized.png,10296870,"{}",35,5,"{""name"":""rect"",""x"":162,""y"":2681,""width"":15,""height"":17}","{}"
model_highres_0_normalized.png,10296870,"{}",35,6,"{""name"":""rect"",""x"":109,""y"":2673,""width"":16,""height"":22}","{}"
model_highres_0_normalized.png,10296870,"{}",35,7,"{""name"":""rect"",""x"":77,""y"":2618,""width"":16,""height"":20}","{}"
model_highres_0_normalized.png,10296870,"{}",35,8,"{""name"":""rect"",""x"":1192,""y"":3808,""width"":14,""height"":19}","{}"
model_highres_0_normalized.png,10296870,"{}",35,9,"{""name"":""rect"",""x"":1185,""y"":3876,""width"":14,""height"":24}","{}"
model_highres_0_normalized.png,10296870,"{}",35,10,"{""name"":""rect"",""x"":1310,""y"":3721,""width"":18,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,11,"{""name"":""rect"",""x"":1393,""y"":3685,""width"":16,""height"":22}","{}"
model_highres_0_normalized.png,10296870,"{}",35,12,"{""name"":""rect"",""x"":1536,""y"":1899,""width"":28,""height"":25}","{}"
model_highres_0_normalized.png,10296870,"{}",35,13,"{""name"":""rect"",""x"":1621,""y"":2114,""width"":16,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,14,"{""name"":""rect"",""x"":1644,""y"":2132,""width"":16,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,15,"{""name"":""rect"",""x"":1560,""y"":2380,""width"":20,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,16,"{""name"":""rect"",""x"":1320,""y"":3552,""width"":17,""height"":17}","{}"
model_highres_0_normalized.png,10296870,"{}",35,17,"{""name"":""rect"",""x"":1172,""y"":3327,""width"":17,""height"":17}","{}"
model_highres_0_normalized.png,10296870,"{}",35,18,"{""name"":""rect"",""x"":2645,""y"":3608,""width"":20,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,19,"{""name"":""rect"",""x"":2606,""y"":3507,""width"":16,""height"":24}","{}"
model_highres_0_normalized.png,10296870,"{}",35,20,"{""name"":""rect"",""x"":3571,""y"":39,""width"":16,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,21,"{""name"":""rect"",""x"":3162,""y"":1013,""width"":17,""height"":18}","{}"
model_highres_0_normalized.png,10296870,"{}",35,22,"{""name"":""rect"",""x"":3326,""y"":1645,""width"":22,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,23,"{""name"":""rect"",""x"":3230,""y"":1539,""width"":20,""height"":24}","{}"
model_highres_0_normalized.png,10296870,"{}",35,24,"{""name"":""rect"",""x"":3596,""y"":1901,""width"":20,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,25,"{""name"":""rect"",""x"":3504,""y"":1706,""width"":18,""height"":23}","{}"
model_highres_0_normalized.png,10296870,"{}",35,26,"{""name"":""rect"",""x"":2865,""y"":2168,""width"":17,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,27,"{""name"":""rect"",""x"":2817,""y"":2192,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,28,"{""name"":""rect"",""x"":3604,""y"":2834,""width"":21,""height"":26}","{}"
model_highres_0_normalized.png,10296870,"{}",35,29,"{""name"":""rect"",""x"":2805,""y"":3081,""width"":15,""height"":16}","{}"
model_highres_0_normalized.png,10296870,"{}",35,30,"{""name"":""rect"",""x"":3845,""y"":3286,""width"":21,""height"":19}","{}"
model_highres_0_normalized.png,10296870,"{}",35,31,"{""name"":""rect"",""x"":3827,""y"":2209,""width"":10,""height"":18}","{}"
model_highres_0_normalized.png,10296870,"{}",35,32,"{""name"":""rect"",""x"":3784,""y"":2083,""width"":17,""height"":21}","{}"
model_highres_0_normalized.png,10296870,"{}",35,33,"{""name"":""rect"",""x"":3427,""y"":173,""width"":16,""height"":20}","{}"
model_highres_0_normalized.png,10296870,"{}",35,34,"{""name"":""rect"",""x"":3595,""y"":1943,""width"":17,""height"":21}","{}"
