filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,8744475,"{}",19,0,"{""name"":""rect"",""x"":962,""y"":429,""width"":28,""height"":29}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,1,"{""name"":""rect"",""x"":869,""y"":444,""width"":35,""height"":26}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,2,"{""name"":""rect"",""x"":907,""y"":512,""width"":33,""height"":37}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,3,"{""name"":""rect"",""x"":877,""y"":631,""width"":35,""height"":31}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,4,"{""name"":""rect"",""x"":1056,""y"":660,""width"":32,""height"":33}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,5,"{""name"":""rect"",""x"":907,""y"":713,""width"":37,""height"":35}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,6,"{""name"":""rect"",""x"":1011,""y"":779,""width"":35,""height"":39}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,7,"{""name"":""rect"",""x"":665,""y"":984,""width"":29,""height"":30}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,8,"{""name"":""rect"",""x"":610,""y"":988,""width"":31,""height"":30}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,9,"{""name"":""rect"",""x"":540,""y"":2274,""width"":43,""height"":43}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,10,"{""name"":""rect"",""x"":1994,""y"":1809,""width"":39,""height"":39}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,11,"{""name"":""rect"",""x"":1972,""y"":1685,""width"":37,""height"":35}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,12,"{""name"":""rect"",""x"":2268,""y"":2980,""width"":35,""height"":38}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,13,"{""name"":""rect"",""x"":2117,""y"":3024,""width"":38,""height"":38}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,14,"{""name"":""rect"",""x"":2766,""y"":3519,""width"":44,""height"":44}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,15,"{""name"":""rect"",""x"":655,""y"":948,""width"":30,""height"":29}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,16,"{""name"":""rect"",""x"":411,""y"":1746,""width"":32,""height"":30}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,17,"{""name"":""rect"",""x"":969,""y"":529,""width"":32,""height"":35}","{""annotator"":""A2""}"
model_highres_0_normalized.png,8744475,"{}",19,18,"{""name"":""rect"",""x"":1043,""y"":441,""width"":40,""height"":41}","{""annotator"":""A2""}"
