filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,9133965,"{}",36,0,"{""name"":""rect"",""x"":1391,""y"":1082,""width"":17,""height"":18}","{}"
model_highres_0_normalized.png,9133965,"{}",36,1,"{""name"":""rect"",""x"":1031,""y"":2191,""width"":20,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,2,"{""name"":""rect"",""x"":1132,""y"":2318,""width"":21,""height"":22}","{}"
model_highres_0_normalized.png,9133965,"{}",36,3,"{""name"":""rect"",""x"":1484,""y"":2294,""width"":18,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,4,"{""name"":""rect"",""x"":580,""y"":2747,""width"":17,""height"":17}","{}"
model_highres_0_normalized.png,9133965,"{}",36,5,"{""name"":""rect"",""x"":1560,""y"":2671,""width"":21,""height"":22}","{}"
model_highres_0_normalized.png,9133965,"{}",36,6,"{""name"":""rect"",""x"":1617,""y"":2623,""width"":17,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,7,"{""name"":""rect"",""x"":1537,""y"":3116,""width"":14,""height"":16}","{}"
model_highres_0_normalized.png,9133965,"{}",36,8,"{""name"":""rect"",""x"":1555,""y"":2377,""width"":18,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,9,"{""name"":""rect"",""x"":1504,""y"":2489,""width"":20,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,10,"{""name"":""rect"",""x"":1393,""y"":2311,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,11,"{""name"":""rect"",""x"":2057,""y"":302,""width"":17,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,12,"{""name"":""rect"",""x"":2539,""y"":480,""width"":19,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,13,"{""name"":""rect"",""x"":2778,""y"":424,""width"":22,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,14,"{""name"":""rect"",""x"":2865,""y"":487,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,15,"{""name"":""rect"",""x"":2783,""y"":186,""width"":19,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,16,"{""name"":""rect"",""x"":2605,""y"":413,""width"":17,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,17,"{""name"":""rect"",""x"":2868,""y"":582,""width"":22,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,18,"{""name"":""rect"",""x"":2359,""y"":100,""width"":19,""height"":15}","{}"
model_highres_0_normalized.png,9133965,"{}",36,19,"{""name"":""rect"",""x"":2394,""y"":151,""width"":15,""height"":16}","{}"
model_highres_0_normalized.png,9133965,"{}",36,20,"{""name"":""rect"",""x"":2906,""y"":911,""width"":21,""height"":22}","{}"
model_highres_0_normalized.png,9133965,"{}",36,21,"{""name"":""rect"",""x"":3038,""y"":938,""width"":18,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,22,"{""name"":""rect"",""x"":3167,""y"":1027,""width"":19,""height"":20}","{}"
model_highres_0_normalized.png,9133965,"{}",36,23,"{""name"":""rect"",""x"":2994,""y"":988,""width"":21,""height"":18}","{}"
model_highres_0_normalized.png,9133965,"{}",36,24,"{""name"":""rect"",""x"":3047,""y"":897,""width"":19,""height"":17}","{}"
model_highres_0_normalized.png,9133965,"{}",36,25,"{""name"":""rect"",""x"":3080,""y"":1254,""width"":23,""height"":24}","{}"
model_highres_0_normalized.png,9133965,"{}",36,26,"{""name"":""rect"",""x"":3183,""y"":1242,""width"":19,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,27,"{""name"":""rect"",""x"":2760,""y"":1900,""width"":15,""height"":17}","{}"
model_highres_0_normalized.png,9133965,"{}",36,28,"{""name"":""rect"",""x"":2658,""y"":2139,""width"":16,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,29,"{""name"":""rect"",""x"":3006,""y"":2229,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,30,"{""name"":""rect"",""x"":2878,""y"":2383,""width"":22,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,31,"{""name"":""rect"",""x"":2444,""y"":2485,""width"":20,""height"":28}","{}"
model_highres_0_normalized.png,9133965,"{}",36,32,"{""name"":""rect"",""x"":3374,""y"":2838,""width"":21,""height"":28}","{}"
model_highres_0_normalized.png,9133965,"{}",36,33,"{""name"":""rect"",""x"":3330,""y"":1020,""width"":19,""height"":21}","{}"
model_highres_0_normalized.png,9133965,"{}",36,34,"{""name"":""rect"",""x"":3434,""y"":1256,""width"":17,""height"":19}","{}"
model_highres_0_normalized.png,9133965,"{}",36,35,"{""name"":""rect"",""x"":2856,""y"":664,""width"":15,""height"":20}","{}"
