filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,8068846,"{}",23,0,"{""name"":""rect"",""x"":1305,""y"":1018,""width"":26,""height"":22}","{}"
model_highres_0_normalized.png,8068846,"{}",23,1,"{""name"":""rect"",""x"":1300,""y"":913,""width"":18,""height"":20}","{}"
model_highres_0_normalized.png,8068846,"{}",23,2,"{""name"":""rect"",""x"":1477,""y"":815,""width"":29,""height"":26}","{}"
model_highres_0_normalized.png,8068846,"{}",23,3,"{""name"":""rect"",""x"":1271,""y"":981,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,8068846,"{}",23,4,"{""name"":""rect"",""x"":1105,""y"":1024,""width"":18,""height"":23}","{}"
model_highres_0_normalized.png,8068846,"{}",23,5,"{""name"":""rect"",""x"":1529,""y"":786,""width"":21,""height"":21}","{}"
model_highres_0_normalized.png,8068846,"{}",23,6,"{""name"":""rect"",""x"":1482,""y"":1355,""width"":17,""height"":28}","{}"
model_highres_0_normalized.png,8068846,"{}",23,7,"{""name"":""rect"",""x"":1304,""y"":1187,""width"":23,""height"":25}","{}"
model_highres_0_normalized.png,8068846,"{}",23,8,"{""name"":""rect"",""x"":474,""y"":3410,""width"":22,""height"":20}","{}"
model_highres_0_normalized.png,8068846,"{}",23,9,"{""name"":""rect"",""x"":2856,""y"":2329,""width"":21,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,10,"{""name"":""rect"",""x"":2932,""y"":2450,""width"":22,""height"":20}","{}"
model_highres_0_normalized.png,8068846,"{}",23,11,"{""name"":""rect"",""x"":2930,""y"":2407,""width"":20,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,12,"{""name"":""rect"",""x"":2860,""y"":2723,""width"":20,""height"":26}","{}"
model_highres_0_normalized.png,8068846,"{}",23,13,"{""name"":""rect"",""x"":3032,""y"":2841,""width"":22,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,14,"{""name"":""rect"",""x"":3080,""y"":2891,""width"":19,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,15,"{""name"":""rect"",""x"":3042,""y"":2710,""width"":18,""height"":21}","{}"
model_highres_0_normalized.png,8068846,"{}",23,16,"{""name"":""rect"",""x"":2854,""y"":2923,""width"":24,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,17,"{""name"":""rect"",""x"":3224,""y"":2668,""width"":21,""height"":18}","{}"
model_highres_0_normalized.png,8068846,"{}",23,18,"{""name"":""rect"",""x"":3264,""y"":2688,""width"":18,""height"":20}","{}"
model_highres_0_normalized.png,8068846,"{}",23,19,"{""name"":""rect"",""x"":3247,""y"":2849,""width"":21,""height"":19}","{}"
model_highres_0_normalized.png,8068846,"{}",23,20,"{""name"":""rect"",""x"":3196,""y"":2816,""width"":18,""height"":23}","{}"
model_highres_0_normalized.png,8068846,"{}",23,21,"{""name"":""rect"",""x"":1522,""y"":2979,""width"":18,""height"":26}","{}"
model_highres_0_normalized.png,8068846,"{}",23,22,"{""name"":""rect"",""x"":948,""y"":792,""width"":16,""height"":23}","{}"
