filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,10380081,"{}",69,0,"{""name"":""rect"",""x"":936,""y"":508,""width"":14,""height"":16}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,1,"{""name"":""rect"",""x"":588,""y"":764,""width"":16,""height"":20}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,2,"{""name"":""rect"",""x"":504,""y"":778,""width"":18,""height"":17}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,3,"{""name"":""rect"",""x"":356,""y"":772,""width"":20,""height"":18}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,4,"{""name"":""rect"",""x"":652,""y"":764,""width"":17,""height"":17}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,5,"{""name"":""rect"",""x"":1102,""y"":996,""width"":26,""height"":23}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,6,"{""name"":""rect"",""x"":1041,""y"":829,""width"":18,""height"":21}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,7,"{""name"":""rect"",""x"":915,""y"":850,""width"":20,""height"":20}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,8,"{""name"":""rect"",""x"":959,""y"":1049,""width"":20,""height"":22}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,9,"{""name"":""rect"",""x"":730,""y"":1142,""width"":17,""height"":16}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,10,"{""name"":""rect"",""x"":770,""y"":1271,""width"":21,""height"":22}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,11,"{""name"":""rect"",""x"":426,""y"":1202,""width"":21,""height"":20}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,12,"{""name"":""rect"",""x"":268,""y"":1245,""width"":16,""height"":20}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,13,"{""name"":""rect"",""x"":1132,""y"":1719,""width"":17,""height"":24}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,14,"{""name"":""rect"",""x"":1091,""y"":1659,""width"":17,""height"":18}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,15,"{""name"":""rect"",""x"":676,""y"":1643,""width"":23,""height"":20}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,16,"{""name"":""rect"",""x"":807,""y"":1615,""width"":13,""height"":22}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,17,"{""name"":""rect"",""x"":425,""y"":1852,""width"":20,""height"":17}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,18,"{""name"":""rect"",""x"":367,""y"":1863,""width"":21,""height"":22}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,19,"{""name"":""rect"",""x"":961,""y"":2274,""width"":53,""height"":48}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,20,"{""name"":""rect"",""x"":1139,""y"":2354,""width"":20,""height"":23}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,21,"{""name"":""rect"",""x"":943,""y"":2112,""width"":17,""height"":17}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,22,"{""name"":""rect"",""x"":1057,""y"":2001,""width"":21,""height"":21}","{""annotator"":""A2""}"
model_highres_0_normalized.png,10380081,"{}",69,23,"{""name"":""rect"",""x"":701,""y"":3832,""width"":20,""height"":22}","{""annotator"":""A2""}"
