filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,9460099,"{}",101,0,"{""name"":""rect"",""x"":927,""y"":275,""width"":13,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,1,"{""name"":""rect"",""x"":998,""y"":342,""width"":26,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,2,"{""name"":""rect"",""x"":1172,""y"":342,""width"":27,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,3,"{""name"":""rect"",""x"":1080,""y"":393,""width"":23,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,4,"{""name"":""rect"",""x"":1308,""y"":437,""width"":24,""height"":24}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,5,"{""name"":""rect"",""x"":1221,""y"":421,""width"":14,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,6,"{""name"":""rect"",""x"":1213,""y"":386,""width"":16,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,7,"{""name"":""rect"",""x"":1293,""y"":378,""width"":17,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,8,"{""name"":""rect"",""x"":1371,""y"":406,""width"":13,""height"":13}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,9,"{""name"":""rect"",""x"":1411,""y"":417,""width"":11,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,10,"{""name"":""rect"",""x"":1255,""y"":305,""width"":16,""height"":19}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,11,"{""name"":""rect"",""x"":1302,""y"":232,""width"":15,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,12,"{""name"":""rect"",""x"":1294,""y"":208,""width"":16,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,13,"{""name"":""rect"",""x"":1271,""y"":192,""width"":15,""height"":14}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,14,"{""name"":""rect"",""x"":892,""y"":268,""width"":13,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,15,"{""name"":""rect"",""x"":1159,""y"":683,""width"":24,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,16,"{""name"":""rect"",""x"":1138,""y"":709,""width"":14,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,17,"{""name"":""rect"",""x"":1009,""y"":687,""width"":24,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,18,"{""name"":""rect"",""x"":950,""y"":739,""width"":21,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,19,"{""name"":""rect"",""x"":933,""y"":702,""width"":20,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,20,"{""name"":""rect"",""x"":1234,""y"":610,""width"":21,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,21,"{""name"":""rect"",""x"":1272,""y"":584,""width"":25,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,22,"{""name"":""rect"",""x"":1425,""y"":705,""width"":16,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,23,"{""name"":""rect"",""x"":1391,""y"":675,""width"":17,""height"":19}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,24,"{""name"":""rect"",""x"":1498,""y"":661,""width"":21,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,25,"{""name"":""rect"",""x"":1416,""y"":559,""width"":21,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,26,"{""name"":""rect"",""x"":1316,""y"":602,""width"":24,""height"":24}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,27,"{""name"":""rect"",""x"":846,""y"":813,""width"":17,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,28,"{""name"":""rect"",""x"":882,""y"":802,""width"":14,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,29,"{""name"":""rect"",""x"":1154,""y"":889,""width"":16,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,30,"{""name"":""rect"",""x"":768,""y"":906,""width"":17,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,31,"{""name"":""rect"",""x"":843,""y"":922,""width"":20,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,32,"{""name"":""rect"",""x"":938,""y"":1077,""width"":19,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,33,"{""name"":""rect"",""x"":1024,""y"":1182,""width"":17,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,34,"{""name"":""rect"",""x"":1052,""y"":1226,""width"":16,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,35,"{""name"":""rect"",""x"":1064,""y"":1026,""width"":19,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,36,"{""name"":""rect"",""x"":1113,""y"":961,""width"":19,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,37,"{""name"":""rect"",""x"":831,""y"":993,""width"":15,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,38,"{""name"":""rect"",""x"":809,""y"":854,""width"":17,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,39,"{""name"":""rect"",""x"":783,""y"":761,""width"":27,""height"":28}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,40,"{""name"":""rect"",""x"":1022,""y"":482,""width"":12,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,41,"{""name"":""rect"",""x"":1112,""y"":1185,""width"":19,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,42,"{""name"":""rect"",""x"":3155,""y"":330,""width"":16,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,43,"{""name"":""rect"",""x"":2885,""y"":268,""width"":20,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,44,"{""name"":""rect"",""x"":3637,""y"":1504,""width"":19,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,45,"{""name"":""rect"",""x"":3608,""y"":1455,""width"":18,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,46,"{""name"":""rect"",""x"":3010,""y"":2875,""width"":20,""height"":26}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,47,"{""name"":""rect"",""x"":2945,""y"":2767,""width"":17,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,48,"{""name"":""rect"",""x"":2970,""y"":2550,""width"":21,""height"":28}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,49,"{""name"":""rect"",""x"":2998,""y"":2591,""width"":22,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,50,"{""name"":""rect"",""x"":2955,""y"":2600,""width"":19,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,51,"{""name"":""rect"",""x"":3017,""y"":2647,""width"":20,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,52,"{""name"":""rect"",""x"":3001,""y"":2654,""width"":14,""height"":13}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,53,"{""name"":""rect"",""x"":3072,""y"":2611,""width"":18,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,54,"{""name"":""rect"",""x"":2912,""y"":2597,""width"":13,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,55,"{""name"":""rect"",""x"":2836,""y"":2655,""width"":19,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,56,"{""name"":""rect"",""x"":2919,""y"":2498,""width"":15,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,57,"{""name"":""rect"",""x"":3444,""y"":3030,""width"":20,""height"":28}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,58,"{""name"":""rect"",""x"":2559,""y"":2449,""width"":16,""height"":13}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,59,"{""name"":""rect"",""x"":3040,""y"":2724,""width"":16,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,60,"{""name"":""rect"",""x"":2915,""y"":2913,""width"":19,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,61,"{""name"":""rect"",""x"":2891,""y"":2844,""width"":16,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,62,"{""name"":""rect"",""x"":862,""y"":3796,""width"":20,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,63,"{""name"":""rect"",""x"":645,""y"":2905,""width"":17,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,64,"{""name"":""rect"",""x"":673,""y"":2682,""width"":21,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,65,"{""name"":""rect"",""x"":1687,""y"":2258,""width"":19,""height"":24}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,66,"{""name"":""rect"",""x"":1627,""y"":2295,""width"":17,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,67,"{""name"":""rect"",""x"":1639,""y"":2199,""width"":20,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,68,"{""name"":""rect"",""x"":1889,""y"":2146,""width"":20,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,69,"{""name"":""rect"",""x"":1861,""y"":2047,""width"":24,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,70,"{""name"":""rect"",""x"":1834,""y"":1929,""width"":20,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,71,"{""name"":""rect"",""x"":1771,""y"":1903,""width"":14,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,72,"{""name"":""rect"",""x"":545,""y"":1700,""width"":19,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,73,"{""name"":""rect"",""x"":621,""y"":1712,""width"":17,""height"":24}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,74,"{""name"":""rect"",""x"":772,""y"":614,""width"":23,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,75,"{""name"":""rect"",""x"":804,""y"":722,""width"":21,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,76,"{""name"":""rect"",""x"":1519,""y"":962,""width"":20,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,77,"{""name"":""rect"",""x"":1353,""y"":919,""width"":13,""height"":19}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,78,"{""name"":""rect"",""x"":1447,""y"":343,""width"":18,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9460099,"{}",101,79,"{""name"":""rect"",""x"":1274,""y"":2453,""width"":16,""height"":17}","{""annotator"":""A3""}"
