filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,9171162,"{}",15,0,"{""name"":""rect"",""x"":485,""y"":1047,""width"":27,""height"":29}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,1,"{""name"":""rect"",""x"":375,""y"":884,""width"":24,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,2,"{""name"":""rect"",""x"":369,""y"":785,""width"":21,""height"":27}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,3,"{""name"":""rect"",""x"":369,""y"":3153,""width"":26,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,4,"{""name"":""rect"",""x"":258,""y"":3190,""width"":22,""height"":26}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,5,"{""name"":""rect"",""x"":1363,""y"":3275,""width"":25,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,6,"{""name"":""rect"",""x"":1598,""y"":1890,""width"":22,""height"":23}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,7,"{""name"":""rect"",""x"":1983,""y"":2455,""width"":27,""height"":19}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,8,"{""name"":""rect"",""x"":1863,""y"":2472,""width"":27,""height"":28}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,9,"{""name"":""rect"",""x"":3619,""y"":1355,""width"":21,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,10,"{""name"":""rect"",""x"":3613,""y"":1320,""width"":22,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,11,"{""name"":""rect"",""x"":3851,""y"":1271,""width"":25,""height"":25}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,12,"{""name"":""rect"",""x"":3866,""y"":1199,""width"":24,""height"":29}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,13,"{""name"":""rect"",""x"":1053,""y"":502,""width"":20,""height"":19}","{""annotator"":""A3""}"
model_highres_0_normalized.png,9171162,"{}",15,14,"{""name"":""rect"",""x"":747,""y"":536,""width"":25,""height"":20}","{""annotator"":""A3""}"
