filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,6886231,"{}",31,0,"{""name"":""rect"",""x"":268,""y"":612,""width"":17,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,1,"{""name"":""rect"",""x"":813,""y"":1091,""width"":23,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,2,"{""name"":""rect"",""x"":854,""y"":1046,""width"":21,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,3,"{""name"":""rect"",""x"":852,""y"":987,""width"":18,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,4,"{""name"":""rect"",""x"":904,""y"":1342,""width"":19,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,5,"{""name"":""rect"",""x"":850,""y"":1413,""width"":24,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,6,"{""name"":""rect"",""x"":1151,""y"":930,""width"":17,""height"":24}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,7,"{""name"":""rect"",""x"":1119,""y"":875,""width"":17,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,8,"{""name"":""rect"",""x"":968,""y"":1089,""width"":16,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,9,"{""name"":""rect"",""x"":1440,""y"":919,""width"":18,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,10,"{""name"":""rect"",""x"":1104,""y"":1057,""width"":13,""height"":13}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,11,"{""name"":""rect"",""x"":1077,""y"":1040,""width"":14,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,12,"{""name"":""rect"",""x"":2016,""y"":1180,""width"":23,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,13,"{""name"":""rect"",""x"":2864,""y"":1204,""width"":20,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,14,"{""name"":""rect"",""x"":3151,""y"":1618,""width"":24,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,15,"{""name"":""rect"",""x"":3270,""y"":1652,""width"":25,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,16,"{""name"":""rect"",""x"":3309,""y"":1562,""width"":15,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,17,"{""name"":""rect"",""x"":3226,""y"":1700,""width"":15,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,18,"{""name"":""rect"",""x"":3318,""y"":1650,""width"":12,""height"":13}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,19,"{""name"":""rect"",""x"":2864,""y"":2403,""width"":18,""height"":22}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,20,"{""name"":""rect"",""x"":3843,""y"":748,""width"":24,""height"":16}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,21,"{""name"":""rect"",""x"":3465,""y"":1523,""width"":19,""height"":20}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,22,"{""name"":""rect"",""x"":3106,""y"":3350,""width"":20,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,23,"{""name"":""rect"",""x"":3030,""y"":3349,""width"":20,""height"":18}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,24,"{""name"":""rect"",""x"":3180,""y"":3392,""width"":17,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,25,"{""name"":""rect"",""x"":3232,""y"":1744,""width"":15,""height"":11}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,26,"{""name"":""rect"",""x"":2616,""y"":2099,""width"":15,""height"":15}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,27,"{""name"":""rect"",""x"":674,""y"":2103,""width"":18,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,28,"{""name"":""rect"",""x"":576,""y"":2702,""width"":17,""height"":17}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,29,"{""name"":""rect"",""x"":1393,""y"":940,""width"":15,""height"":21}","{""annotator"":""A3""}"
model_highres_0_normalized.png,6886231,"{}",31,30,"{""name"":""rect"",""x"":1203,""y"":979,""width"":19,""height"":16}","{""annotator"":""A3""}"
