filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,8453727,"{}",40,0,"{""name"":""rect"",""x"":424,""y"":599,""width"":14,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,1,"{""name"":""rect"",""x"":364,""y"":669,""width"":16,""height"":18}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,2,"{""name"":""rect"",""x"":441,""y"":628,""width"":18,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,3,"{""name"":""rect"",""x"":518,""y"":567,""width"":14,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,4,"{""name"":""rect"",""x"":696,""y"":599,""width"":15,""height"":16}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,5,"{""name"":""rect"",""x"":975,""y"":531,""width"":18,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,6,"{""name"":""rect"",""x"":1192,""y"":619,""width"":12,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,7,"{""name"":""rect"",""x"":3145,""y"":1318,""width"":18,""height"":18}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,8,"{""name"":""rect"",""x"":3165,""y"":1321,""width"":15,""height"":17}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,9,"{""name"":""rect"",""x"":3243,""y"":1282,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,10,"{""name"":""rect"",""x"":3251,""y"":1235,""width"":18,""height"":17}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,11,"{""name"":""rect"",""x"":2643,""y"":970,""width"":17,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,12,"{""name"":""rect"",""x"":1161,""y"":1035,""width"":13,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,13,"{""name"":""rect"",""x"":1291,""y"":744,""width"":16,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,8453727,"{}",40,14,"{""name"":""rect"",""x"":1269,""y"":729,""width"":13,""height"":12}","{""annotator"":""A1""}"
