filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
model_highres_0_normalized.png,9421450,"{}",79,0,"{""name"":""rect"",""x"":1402,""y"":618,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,1,"{""name"":""rect"",""x"":1488,""y"":423,""width"":15,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,2,"{""name"":""rect"",""x"":1711,""y"":525,""width"":13,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,3,"{""name"":""rect"",""x"":2260,""y"":479,""width"":14,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,4,"{""name"":""rect"",""x"":2255,""y"":496,""width"":16,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,5,"{""name"":""rect"",""x"":2293,""y"":438,""width"":12,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,6,"{""name"":""rect"",""x"":1792,""y"":698,""width"":12,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,7,"{""name"":""rect"",""x"":2926,""y"":359,""width"":13,""height"":11}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,8,"{""name"":""rect"",""x"":2866,""y"":365,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,9,"{""name"":""rect"",""x"":3223,""y"":385,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,10,"{""name"":""rect"",""x"":3230,""y"":398,""width"":15,""height"":17}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,11,"{""name"":""rect"",""x"":1677,""y"":756,""width"":12,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,12,"{""name"":""rect"",""x"":1650,""y"":971,""width"":16,""height"":27}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,13,"{""name"":""rect"",""x"":1911,""y"":1110,""width"":13,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,14,"{""name"":""rect"",""x"":1424,""y"":776,""width"":15,""height"":17}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,15,"{""name"":""rect"",""x"":1221,""y"":1077,""width"":16,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,16,"{""name"":""rect"",""x"":1105,""y"":1012,""width"":14,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,17,"{""name"":""rect"",""x"":1070,""y"":955,""width"":13,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,18,"{""name"":""rect"",""x"":1269,""y"":1126,""width"":13,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,19,"{""name"":""rect"",""x"":1967,""y"":1267,""width"":13,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,20,"{""name"":""rect"",""x"":1982,""y"":1307,""width"":15,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,21,"{""name"":""rect"",""x"":1917,""y"":1656,""width"":13,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,22,"{""name"":""rect"",""x"":2639,""y"":1575,""width"":13,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,23,"{""name"":""rect"",""x"":2592,""y"":1252,""width"":14,""height"":11}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,24,"{""name"":""rect"",""x"":2567,""y"":1242,""width"":18,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,25,"{""name"":""rect"",""x"":2706,""y"":2184,""width"":14,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,26,"{""name"":""rect"",""x"":2336,""y"":2093,""width"":23,""height"":19}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,27,"{""name"":""rect"",""x"":2559,""y"":1726,""width"":13,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,28,"{""name"":""rect"",""x"":2348,""y"":2033,""width"":12,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,29,"{""name"":""rect"",""x"":2087,""y"":1925,""width"":15,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,30,"{""name"":""rect"",""x"":1518,""y"":1960,""width"":19,""height"":19}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,31,"{""name"":""rect"",""x"":1395,""y"":2209,""width"":15,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,32,"{""name"":""rect"",""x"":951,""y"":2176,""width"":16,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,33,"{""name"":""rect"",""x"":1328,""y"":2219,""width"":13,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,34,"{""name"":""rect"",""x"":1209,""y"":2745,""width"":14,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,35,"{""name"":""rect"",""x"":2132,""y"":2558,""width"":12,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,36,"{""name"":""rect"",""x"":2127,""y"":2493,""width"":18,""height"":19}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,37,"{""name"":""rect"",""x"":2813,""y"":2623,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,38,"{""name"":""rect"",""x"":2905,""y"":2321,""width"":13,""height"":11}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,39,"{""name"":""rect"",""x"":2981,""y"":2182,""width"":14,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,40,"{""name"":""rect"",""x"":2972,""y"":2148,""width"":20,""height"":19}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,41,"{""name"":""rect"",""x"":3046,""y"":2210,""width"":39,""height"":36}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,42,"{""name"":""rect"",""x"":3402,""y"":2640,""width"":14,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,43,"{""name"":""rect"",""x"":3178,""y"":2606,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,44,"{""name"":""rect"",""x"":3246,""y"":2718,""width"":14,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,45,"{""name"":""rect"",""x"":3269,""y"":2821,""width"":14,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,46,"{""name"":""rect"",""x"":3260,""y"":2852,""width"":17,""height"":16}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,47,"{""name"":""rect"",""x"":3183,""y"":3144,""width"":12,""height"":13}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,48,"{""name"":""rect"",""x"":3192,""y"":3165,""width"":15,""height"":14}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,49,"{""name"":""rect"",""x"":3298,""y"":3155,""width"":13,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,50,"{""name"":""rect"",""x"":3783,""y"":3392,""width"":15,""height"":16}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,51,"{""name"":""rect"",""x"":3400,""y"":3280,""width"":12,""height"":12}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,52,"{""name"":""rect"",""x"":3164,""y"":3174,""width"":15,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,53,"{""name"":""rect"",""x"":3128,""y"":3189,""width"":17,""height"":17}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,54,"{""name"":""rect"",""x"":3205,""y"":3262,""width"":15,""height"":15}","{""annotator"":""A1""}"
model_highres_0_normalized.png,9421450,"{}",79,55,"{""name"":""rect"",""x"":3230,""y"":3028,""width"":15,""height"":16}","{""annotator"":""A1""}"
